sample_id,subject,label,fold,role
s02_0train_r0_t07,2,2,loso_s6,train
s02_0train_r0_t08,2,3,loso_s6,train
s02_0train_r0_t09,2,2,loso_s6,train
s02_0train_r0_t10,2,4,loso_s6,train
s02_0train_r0_t11,2,1,loso_s6,train
s02_0train_r0_t12,2,3,loso_s6,train
s02_0train_r0_t13,2,2,loso_s6,train
s02_0train_r0_t14,2,1,loso_s6,train
s02_0train_r0_t15,2,4,loso_s6,train
s02_0train_r0_t16,2,4,loso_s6,train
s02_0train_r0_t17,2,4,loso_s6,train
s02_0train_r0_t18,2,4,loso_s6,train
s02_0train_r0_t19,2,4,loso_s6,train
s02_0train_r0_t20,2,1,loso_s6,train
s02_0train_r0_t21,2,3,loso_s6,train
s02_0train_r0_t22,2,2,loso_s6,train
s02_0train_r0_t23,2,1,loso_s6,train
s02_0train_r0_t24,2,1,loso_s6,train
s02_0train_r0_t25,2,3,loso_s6,train
s02_0train_r0_t26,2,4,loso_s6,train
s02_0train_r0_t27,2,1,loso_s6,train
s02_0train_r0_t28,2,3,loso_s6,train
s02_0train_r0_t29,2,3,loso_s6,train
s02_0train_r0_t30,2,3,loso_s6,train
s02_0train_r0_t31,2,1,loso_s6,train
s02_0train_r0_t32,2,2,loso_s6,train
s02_0train_r0_t33,2,1,loso_s6,train
s02_0train_r0_t34,2,2,loso_s6,train
s02_0train_r0_t35,2,2,loso_s6,train
s02_0train_r0_t36,2,1,loso_s6,train
s02_0train_r0_t37,2,2,loso_s6,train
s02_0train_r0_t38,2,3,loso_s6,train
s02_0train_r0_t39,2,2,loso_s6,train
s02_0train_r0_t40,2,3,loso_s6,train
s02_0train_r0_t41,2,3,loso_s6,train
s02_0train_r0_t42,2,4,loso_s6,train
s02_0train_r0_t43,2,3,loso_s6,train
s02_0train_r0_t44,2,3,loso_s6,train
s02_0train_r0_t45,2,4,loso_s6,train
s02_0train_r0_t46,2,4,loso_s6,train
s02_0train_r0_t47,2,4,loso_s6,train
s02_0train_r0_t48,2,4,loso_s6,train
s02_0train_r1_t01,2,4,loso_s6,train
s02_0train_r1_t02,2,3,loso_s6,train
s02_0train_r1_t03,2,2,loso_s6,train
s02_0train_r1_t04,2,1,loso_s6,train
s02_0train_r1_t05,2,1,loso_s6,train
s02_0train_r1_t06,2,2,loso_s6,train
s02_0train_r1_t07,2,3,loso_s6,train
s02_0train_r1_t08,2,4,loso_s6,train
s02_0train_r1_t09,2,2,loso_s6,train
s02_0train_r1_t10,2,3,loso_s6,train
s02_0train_r1_t11,2,1,loso_s6,train
s02_0train_r1_t12,2,1,loso_s6,train
s02_0train_r1_t13,2,1,loso_s6,train
s02_0train_r1_t14,2,4,loso_s6,train
s02_0train_r1_t15,2,2,loso_s6,train
s02_0train_r1_t16,2,2,loso_s6,train
s02_0train_r1_t17,2,1,loso_s6,train
s02_0train_r1_t18,2,1,loso_s6,train
s02_0train_r1_t19,2,3,loso_s6,train
s02_0train_r1_t20,2,1,loso_s6,train
s02_0train_r1_t21,2,2,loso_s6,train
s02_0train_r1_t22,2,4,loso_s6,train
s02_0train_r1_t23,2,4,loso_s6,train
s02_0train_r1_t24,2,3,loso_s6,train
s02_0train_r1_t25,2,1,loso_s6,train
s02_0train_r1_t26,2,4,loso_s6,train
s02_0train_r1_t27,2,4,loso_s6,train
s02_0train_r1_t28,2,2,loso_s6,train
s02_0train_r1_t29,2,4,loso_s6,train
s02_0train_r1_t30,2,4,loso_s6,train
s02_0train_r1_t31,2,2,loso_s6,train
s02_0train_r1_t32,2,1,loso_s6,train
s02_0train_r1_t33,2,2,loso_s6,train
s02_0train_r1_t34,2,3,loso_s6,train
s02_0train_r1_t35,2,3,loso_s6,train
s02_0train_r1_t36,2,3,loso_s6,train
s02_0train_r1_t37,2,4,loso_s6,train
s02_0train_r1_t38,2,3,loso_s6,train
s02_0train_r1_t39,2,1,loso_s6,train
s02_0train_r1_t40,2,4,loso_s6,train
s02_0train_r1_t41,2,2,loso_s6,train
s02_0train_r1_t42,2,3,loso_s6,train
s02_0train_r1_t43,2,2,loso_s6,train
s02_0train_r1_t44,2,3,loso_s6,train
s02_0train_r1_t45,2,4,loso_s6,train
s02_0train_r1_t46,2,2,loso_s6,train
s02_0train_r1_t47,2,3,loso_s6,train
s02_0train_r1_t48,2,1,loso_s6,train
s02_0train_r2_t01,2,1,loso_s6,train
s02_0train_r2_t02,2,1,loso_s6,train
s02_0train_r2_t03,2,4,loso_s6,train
s02_0train_r2_t04,2,2,loso_s6,train
s02_0train_r2_t05,2,1,loso_s6,train
s02_0train_r2_t06,2,3,loso_s6,train
s02_0train_r2_t07,2,1,loso_s6,train
s02_0train_r2_t08,2,3,loso_s6,train
s02_0train_r2_t09,2,2,loso_s6,train
s02_0train_r2_t10,2,4,loso_s6,train
s02_0train_r2_t11,2,1,loso_s6,train
s02_0train_r2_t12,2,3,loso_s6,train
s02_0train_r2_t13,2,3,loso_s6,train
s02_0train_r2_t14,2,1,loso_s6,train
s02_0train_r2_t15,2,3,loso_s6,train
s02_0train_r2_t16,2,2,loso_s6,train
s02_0train_r2_t17,2,4,loso_s6,train
s02_0train_r2_t18,2,4,loso_s6,train
s02_0train_r2_t19,2,4,loso_s6,train
s02_0train_r2_t20,2,3,loso_s6,train
s02_0train_r2_t21,2,1,loso_s6,train
s02_0train_r2_t22,2,4,loso_s6,train
s02_0train_r2_t23,2,2,loso_s6,train
s02_0train_r2_t24,2,4,loso_s6,train
s02_0train_r2_t25,2,2,loso_s6,train
s02_0train_r2_t26,2,1,loso_s6,train
s02_0train_r2_t27,2,3,loso_s6,train
s02_0train_r2_t28,2,2,loso_s6,train
s02_0train_r2_t29,2,1,loso_s6,train
s02_0train_r2_t30,2,3,loso_s6,train
s02_0train_r2_t31,2,3,loso_s6,train
s02_0train_r2_t32,2,1,loso_s6,train
s02_0train_r2_t33,2,3,loso_s6,train
s02_0train_r2_t34,2,4,loso_s6,train
s02_0train_r2_t35,2,4,loso_s6,train
s02_0train_r2_t36,2,2,loso_s6,train
s02_0train_r2_t37,2,1,loso_s6,train
s02_0train_r2_t38,2,2,loso_s6,train
s02_0train_r2_t39,2,4,loso_s6,train
s02_0train_r2_t40,2,2,loso_s6,train
s02_0train_r2_t41,2,4,loso_s6,train
s02_0train_r2_t42,2,3,loso_s6,train
s02_0train_r2_t43,2,2,loso_s6,train
s02_0train_r2_t44,2,2,loso_s6,train
s02_0train_r2_t45,2,2,loso_s6,train
s02_0train_r2_t46,2,3,loso_s6,train
s02_0train_r2_t47,2,4,loso_s6,train
s02_0train_r2_t48,2,1,loso_s6,train
s02_0train_r3_t01,2,2,loso_s6,train
s02_0train_r3_t02,2,4,loso_s6,train
s02_0train_r3_t03,2,1,loso_s6,train
s02_0train_r3_t04,2,3,loso_s6,train
s02_0train_r3_t05,2,3,loso_s6,train
s02_0train_r3_t06,2,4,loso_s6,train
s02_0train_r3_t07,2,1,loso_s6,train
s02_0train_r3_t08,2,1,loso_s6,train
s02_0train_r3_t09,2,3,loso_s6,train
s02_0train_r3_t10,2,2,loso_s6,train
s02_0train_r3_t11,2,4,loso_s6,train
s02_0train_r3_t12,2,4,loso_s6,train
s02_0train_r3_t13,2,4,loso_s6,train
s02_0train_r3_t14,2,2,loso_s6,train
s02_0train_r3_t15,2,1,loso_s6,train
s02_0train_r3_t16,2,3,loso_s6,train
s02_0train_r3_t17,2,2,loso_s6,train
s02_0train_r3_t18,2,4,loso_s6,train
s02_0train_r3_t19,2,1,loso_s6,train
s02_0train_r3_t20,2,4,loso_s6,train
s02_0train_r3_t21,2,3,loso_s6,train
s02_0train_r3_t22,2,2,loso_s6,train
s02_0train_r3_t23,2,4,loso_s6,train
s02_0train_r3_t24,2,4,loso_s6,train
s02_0train_r3_t25,2,1,loso_s6,train
s02_0train_r3_t26,2,2,loso_s6,train
s02_0train_r3_t27,2,2,loso_s6,train
s02_0train_r3_t28,2,3,loso_s6,train
s02_0train_r3_t29,2,4,loso_s6,train
s02_0train_r3_t30,2,2,loso_s6,train
s02_0train_r3_t31,2,1,loso_s6,train
s02_0train_r3_t32,2,1,loso_s6,train
s02_0train_r3_t33,2,4,loso_s6,train
s02_0train_r3_t34,2,2,loso_s6,train
s02_0train_r3_t35,2,1,loso_s6,train
s02_0train_r3_t36,2,3,loso_s6,train
s02_0train_r3_t37,2,2,loso_s6,train
s02_0train_r3_t38,2,2,loso_s6,train
s02_0train_r3_t39,2,3,loso_s6,train
s02_0train_r3_t40,2,1,loso_s6,train
s02_0train_r3_t41,2,4,loso_s6,train
s02_0train_r3_t42,2,3,loso_s6,train
s02_0train_r3_t43,2,3,loso_s6,train
s02_0train_r3_t44,2,3,loso_s6,train
s02_0train_r3_t45,2,3,loso_s6,train
s02_0train_r3_t46,2,1,loso_s6,train
s02_0train_r3_t47,2,2,loso_s6,train
s02_0train_r3_t48,2,1,loso_s6,train
s02_0train_r4_t01,2,2,loso_s6,train
s02_0train_r4_t02,2,1,loso_s6,train
s02_0train_r4_t03,2,1,loso_s6,train
s02_0train_r4_t04,2,3,loso_s6,train
s02_0train_r4_t05,2,3,loso_s6,train
s02_0train_r4_t06,2,2,loso_s6,train
s02_0train_r4_t07,2,3,loso_s6,train
s02_0train_r4_t08,2,4,loso_s6,train
s02_0train_r4_t09,2,1,loso_s6,train
s02_0train_r4_t10,2,4,loso_s6,train
s02_0train_r4_t11,2,1,loso_s6,train
s02_0train_r4_t12,2,1,loso_s6,train
s02_0train_r4_t13,2,2,loso_s6,train
s02_0train_r4_t14,2,4,loso_s6,train
s02_0train_r4_t15,2,3,loso_s6,train
s02_0train_r4_t16,2,2,loso_s6,train
s02_0train_r4_t17,2,4,loso_s6,train
s02_0train_r4_t18,2,3,loso_s6,train
s02_0train_r4_t19,2,4,loso_s6,train
s02_0train_r4_t20,2,3,loso_s6,train
s02_0train_r4_t21,2,4,loso_s6,train
s02_0train_r4_t22,2,2,loso_s6,train
s02_0train_r4_t23,2,2,loso_s6,train
s02_0train_r4_t24,2,4,loso_s6,train
s02_0train_r4_t25,2,1,loso_s6,train
s02_0train_r4_t26,2,2,loso_s6,train
s02_0train_r4_t27,2,2,loso_s6,train
s02_0train_r4_t28,2,2,loso_s6,train
s02_0train_r4_t29,2,3,loso_s6,train
s02_0train_r4_t30,2,4,loso_s6,train
s02_0train_r4_t31,2,1,loso_s6,train
s02_0train_r4_t32,2,4,loso_s6,train
s02_0train_r4_t33,2,1,loso_s6,train
s02_0train_r4_t34,2,3,loso_s6,train
s02_0train_r4_t35,2,1,loso_s6,train
s02_0train_r4_t36,2,4,loso_s6,train
s02_0train_r4_t37,2,1,loso_s6,train
s02_0train_r4_t38,2,3,loso_s6,train
s02_0train_r4_t39,2,1,loso_s6,train
s02_0train_r4_t40,2,2,loso_s6,train
s02_0train_r4_t41,2,3,loso_s6,train
s02_0train_r4_t42,2,3,loso_s6,train
s02_0train_r4_t43,2,4,loso_s6,train
s02_0train_r4_t44,2,1,loso_s6,train
s02_0train_r4_t45,2,2,loso_s6,train
s02_0train_r4_t46,2,4,loso_s6,train
s02_0train_r4_t47,2,2,loso_s6,train
s02_0train_r4_t48,2,3,loso_s6,train
s02_0train_r5_t01,2,3,loso_s6,train
s02_0train_r5_t02,2,1,loso_s6,train
s02_0train_r5_t03,2,4,loso_s6,train
s02_0train_r5_t04,2,2,loso_s6,train
s02_0train_r5_t05,2,4,loso_s6,train
s02_0train_r5_t06,2,1,loso_s6,train
s02_0train_r5_t07,2,1,loso_s6,train
s02_0train_r5_t08,2,3,loso_s6,train
s02_0train_r5_t09,2,3,loso_s6,train
s02_0train_r5_t10,2,2,loso_s6,train
s02_0train_r5_t11,2,4,loso_s6,train
s02_0train_r5_t12,2,2,loso_s6,train
s02_0train_r5_t13,2,2,loso_s6,train
s02_0train_r5_t14,2,1,loso_s6,train
s02_0train_r5_t15,2,2,loso_s6,train
s02_0train_r5_t16,2,4,loso_s6,train
s02_0train_r5_t17,2,4,loso_s6,train
s02_0train_r5_t18,2,2,loso_s6,train
s02_0train_r5_t19,2,2,loso_s6,train
s02_0train_r5_t20,2,2,loso_s6,train
s02_0train_r5_t21,2,2,loso_s6,train
s02_0train_r5_t22,2,4,loso_s6,train
s02_0train_r5_t23,2,4,loso_s6,train
s02_0train_r5_t24,2,3,loso_s6,train
s02_0train_r5_t25,2,4,loso_s6,train
s02_0train_r5_t26,2,1,loso_s6,train
s02_0train_r5_t27,2,2,loso_s6,train
s02_0train_r5_t28,2,3,loso_s6,train
s02_0train_r5_t29,2,2,loso_s6,train
s02_0train_r5_t30,2,1,loso_s6,train
s02_0train_r5_t31,2,4,loso_s6,train
s02_0train_r5_t32,2,1,loso_s6,train
s02_0train_r5_t33,2,4,loso_s6,train
s02_0train_r5_t34,2,1,loso_s6,train
s02_0train_r5_t35,2,1,loso_s6,train
s02_0train_r5_t36,2,1,loso_s6,train
s02_0train_r5_t37,2,1,loso_s6,train
s02_0train_r5_t38,2,3,loso_s6,train
s02_0train_r5_t39,2,3,loso_s6,train
s02_0train_r5_t40,2,4,loso_s6,train
s02_0train_r5_t41,2,2,loso_s6,train
s02_0train_r5_t42,2,3,loso_s6,train
s02_0train_r5_t43,2,3,loso_s6,train
s02_0train_r5_t44,2,3,loso_s6,train
s02_0train_r5_t45,2,4,loso_s6,train
s02_0train_r5_t46,2,3,loso_s6,train
s02_0train_r5_t47,2,1,loso_s6,train
s02_0train_r5_t48,2,3,loso_s6,train
s02_1test_r0_t01,2,1,loso_s6,train
s02_1test_r0_t02,2,2,loso_s6,train
s02_1test_r0_t03,2,2,loso_s6,train
s02_1test_r0_t04,2,1,loso_s6,train
s02_1test_r0_t05,2,2,loso_s6,train
s02_1test_r0_t06,2,1,loso_s6,train
s02_1test_r0_t07,2,2,loso_s6,train
s02_1test_r0_t08,2,3,loso_s6,train
s02_1test_r0_t09,2,2,loso_s6,train
s02_1test_r0_t10,2,4,loso_s6,train
s02_1test_r0_t11,2,1,loso_s6,train
s02_1test_r0_t12,2,3,loso_s6,train
s02_1test_r0_t13,2,2,loso_s6,train
s02_1test_r0_t14,2,1,loso_s6,train
s02_1test_r0_t15,2,4,loso_s6,train
s02_1test_r0_t16,2,4,loso_s6,train
s02_1test_r0_t17,2,4,loso_s6,train
s02_1test_r0_t18,2,4,loso_s6,train
s02_1test_r0_t19,2,4,loso_s6,train
s02_1test_r0_t20,2,1,loso_s6,train
s02_1test_r0_t21,2,3,loso_s6,train
s02_1test_r0_t22,2,2,loso_s6,train
s02_1test_r0_t23,2,1,loso_s6,train
s02_1test_r0_t24,2,1,loso_s6,train
s02_1test_r0_t25,2,3,loso_s6,train
s02_1test_r0_t26,2,4,loso_s6,train
s02_1test_r0_t27,2,1,loso_s6,train
s02_1test_r0_t28,2,3,loso_s6,train
s02_1test_r0_t29,2,3,loso_s6,train
s02_1test_r0_t30,2,3,loso_s6,train
s02_1test_r0_t31,2,1,loso_s6,train
s02_1test_r0_t32,2,2,loso_s6,train
s02_1test_r0_t33,2,1,loso_s6,train
s02_1test_r0_t34,2,2,loso_s6,train
s02_1test_r0_t35,2,2,loso_s6,train
s02_1test_r0_t36,2,1,loso_s6,train
s02_1test_r0_t37,2,2,loso_s6,train
s02_1test_r0_t38,2,3,loso_s6,train
s02_1test_r0_t39,2,2,loso_s6,train
s02_1test_r0_t40,2,3,loso_s6,train
s02_1test_r0_t41,2,3,loso_s6,train
s02_1test_r0_t42,2,4,loso_s6,train
s02_1test_r0_t43,2,3,loso_s6,train
s02_1test_r0_t44,2,3,loso_s6,train
s02_1test_r0_t45,2,4,loso_s6,train
s02_1test_r0_t46,2,4,loso_s6,train
s02_1test_r0_t47,2,4,loso_s6,train
s02_1test_r0_t48,2,4,loso_s6,train
s02_1test_r1_t01,2,4,loso_s6,train
s02_1test_r1_t02,2,3,loso_s6,train
s02_1test_r1_t03,2,2,loso_s6,train
s02_1test_r1_t04,2,1,loso_s6,train
s02_1test_r1_t05,2,1,loso_s6,train
s02_1test_r1_t06,2,2,loso_s6,train
s02_1test_r1_t07,2,3,loso_s6,train
s02_1test_r1_t08,2,4,loso_s6,train
s02_1test_r1_t09,2,2,loso_s6,train
s02_1test_r1_t10,2,3,loso_s6,train
s02_1test_r1_t11,2,1,loso_s6,train
s02_1test_r1_t12,2,1,loso_s6,train
s02_1test_r1_t13,2,1,loso_s6,train
s02_1test_r1_t14,2,4,loso_s6,train
s02_1test_r1_t15,2,2,loso_s6,train
s02_1test_r1_t16,2,2,loso_s6,train
s02_1test_r1_t17,2,1,loso_s6,train
s02_1test_r1_t18,2,1,loso_s6,train
s02_1test_r1_t19,2,3,loso_s6,train
s02_1test_r1_t20,2,1,loso_s6,train
s02_1test_r1_t21,2,2,loso_s6,train
s02_1test_r1_t22,2,4,loso_s6,train
s02_1test_r1_t23,2,4,loso_s6,train
s02_1test_r1_t24,2,3,loso_s6,train
s02_1test_r1_t25,2,1,loso_s6,train
s02_1test_r1_t26,2,4,loso_s6,train
s02_1test_r1_t27,2,4,loso_s6,train
s02_1test_r1_t28,2,2,loso_s6,train
s02_1test_r1_t29,2,4,loso_s6,train
s02_1test_r1_t30,2,4,loso_s6,train
s02_1test_r1_t31,2,2,loso_s6,train
s02_1test_r1_t32,2,1,loso_s6,train
s02_1test_r1_t33,2,2,loso_s6,train
s02_1test_r1_t34,2,3,loso_s6,train
s02_1test_r1_t35,2,3,loso_s6,train
s02_1test_r1_t36,2,3,loso_s6,train
s02_1test_r1_t37,2,4,loso_s6,train
s02_1test_r1_t38,2,3,loso_s6,train
s02_1test_r1_t39,2,1,loso_s6,train
s02_1test_r1_t40,2,4,loso_s6,train
s02_1test_r1_t41,2,2,loso_s6,train
s02_1test_r1_t42,2,3,loso_s6,train
s02_1test_r1_t43,2,2,loso_s6,train
s02_1test_r1_t44,2,3,loso_s6,train
s02_1test_r1_t45,2,4,loso_s6,train
s02_1test_r1_t46,2,2,loso_s6,train
s02_1test_r1_t47,2,3,loso_s6,train
s02_1test_r1_t48,2,1,loso_s6,train
s02_1test_r2_t01,2,1,loso_s6,train
s02_1test_r2_t02,2,1,loso_s6,train
s02_1test_r2_t03,2,4,loso_s6,train
s02_1test_r2_t04,2,2,loso_s6,train
s02_1test_r2_t05,2,1,loso_s6,train
s02_1test_r2_t06,2,3,loso_s6,train
s02_1test_r2_t07,2,1,loso_s6,train
s02_1test_r2_t08,2,3,loso_s6,train
s02_1test_r2_t09,2,2,loso_s6,train
s02_1test_r2_t10,2,4,loso_s6,train
s02_1test_r2_t11,2,1,loso_s6,train
s02_1test_r2_t12,2,3,loso_s6,train
s02_1test_r2_t13,2,3,loso_s6,train
s02_1test_r2_t14,2,1,loso_s6,train
s02_1test_r2_t15,2,3,loso_s6,train
s02_1test_r2_t16,2,2,loso_s6,train
s02_1test_r2_t17,2,4,loso_s6,train
s02_1test_r2_t18,2,4,loso_s6,train
s02_1test_r2_t19,2,4,loso_s6,train
s02_1test_r2_t20,2,3,loso_s6,train
s02_1test_r2_t21,2,1,loso_s6,train
s02_1test_r2_t22,2,4,loso_s6,train
s02_1test_r2_t23,2,2,loso_s6,train
s02_1test_r2_t24,2,4,loso_s6,train
s02_1test_r2_t25,2,2,loso_s6,train
s02_1test_r2_t26,2,1,loso_s6,train
s02_1test_r2_t27,2,3,loso_s6,train
s02_1test_r2_t28,2,2,loso_s6,train
s02_1test_r2_t29,2,1,loso_s6,train
s02_1test_r2_t30,2,3,loso_s6,train
s02_1test_r2_t31,2,3,loso_s6,train
s02_1test_r2_t32,2,1,loso_s6,train
s02_1test_r2_t33,2,3,loso_s6,train
s02_1test_r2_t34,2,4,loso_s6,train
s02_1test_r2_t35,2,4,loso_s6,train
s02_1test_r2_t36,2,2,loso_s6,train
s02_1test_r2_t37,2,1,loso_s6,train
s02_1test_r2_t38,2,2,loso_s6,train
s02_1test_r2_t39,2,4,loso_s6,train
s02_1test_r2_t40,2,2,loso_s6,train
s02_1test_r2_t41,2,4,loso_s6,train
s02_1test_r2_t42,2,3,loso_s6,train
s02_1test_r2_t43,2,2,loso_s6,train
s02_1test_r2_t44,2,2,loso_s6,train
s02_1test_r2_t45,2,2,loso_s6,train
s02_1test_r2_t46,2,3,loso_s6,train
s02_1test_r2_t47,2,4,loso_s6,train
s02_1test_r2_t48,2,1,loso_s6,train
s02_1test_r3_t01,2,2,loso_s6,train
s02_1test_r3_t02,2,4,loso_s6,train
s02_1test_r3_t03,2,1,loso_s6,train
s02_1test_r3_t04,2,3,loso_s6,train
s02_1test_r3_t05,2,3,loso_s6,train
s02_1test_r3_t06,2,4,loso_s6,train
s02_1test_r3_t07,2,1,loso_s6,train
s02_1test_r3_t08,2,1,loso_s6,train
s02_1test_r3_t09,2,3,loso_s6,train
s02_1test_r3_t10,2,2,loso_s6,train
s02_1test_r3_t11,2,4,loso_s6,train
s02_1test_r3_t12,2,4,loso_s6,train
s02_1test_r3_t13,2,4,loso_s6,train
s02_1test_r3_t14,2,2,loso_s6,train
s02_1test_r3_t15,2,1,loso_s6,train
s02_1test_r3_t16,2,3,loso_s6,train
s02_1test_r3_t17,2,2,loso_s6,train
s02_1test_r3_t18,2,4,loso_s6,train
s02_1test_r3_t19,2,1,loso_s6,train
s02_1test_r3_t20,2,4,loso_s6,train
s02_1test_r3_t21,2,3,loso_s6,train
s02_1test_r3_t22,2,2,loso_s6,train
s02_1test_r3_t23,2,4,loso_s6,train
s02_1test_r3_t24,2,4,loso_s6,train
s02_1test_r3_t25,2,1,loso_s6,train
s02_1test_r3_t26,2,2,loso_s6,train
s02_1test_r3_t27,2,2,loso_s6,train
s02_1test_r3_t28,2,3,loso_s6,train
s02_1test_r3_t29,2,4,loso_s6,train
s02_1test_r3_t30,2,2,loso_s6,train
s02_1test_r3_t31,2,1,loso_s6,train
s02_1test_r3_t32,2,1,loso_s6,train
s02_1test_r3_t33,2,4,loso_s6,train
s02_1test_r3_t34,2,2,loso_s6,train
s02_1test_r3_t35,2,1,loso_s6,train
s02_1test_r3_t36,2,3,loso_s6,train
s02_1test_r3_t37,2,2,loso_s6,train
s02_1test_r3_t38,2,2,loso_s6,train
s02_1test_r3_t39,2,3,loso_s6,train
s02_1test_r3_t40,2,1,loso_s6,train
s02_1test_r3_t41,2,4,loso_s6,train
s02_1test_r3_t42,2,3,loso_s6,train
s02_1test_r3_t43,2,3,loso_s6,train
s02_1test_r3_t44,2,3,loso_s6,train
s02_1test_r3_t45,2,3,loso_s6,train
s02_1test_r3_t46,2,1,loso_s6,train
s02_1test_r3_t47,2,2,loso_s6,train
s02_1test_r3_t48,2,1,loso_s6,train
s02_1test_r4_t01,2,2,loso_s6,train
s02_1test_r4_t02,2,1,loso_s6,train
s02_1test_r4_t03,2,1,loso_s6,train
s02_1test_r4_t04,2,3,loso_s6,train
s02_1test_r4_t05,2,3,loso_s6,train
s02_1test_r4_t06,2,2,loso_s6,train
s02_1test_r4_t07,2,3,loso_s6,train
s02_1test_r4_t08,2,4,loso_s6,train
s02_1test_r4_t09,2,1,loso_s6,train
s02_1test_r4_t10,2,4,loso_s6,train
s02_1test_r4_t11,2,1,loso_s6,train
s02_1test_r4_t12,2,1,loso_s6,train
s02_1test_r4_t13,2,2,loso_s6,train
s02_1test_r4_t14,2,4,loso_s6,train
s02_1test_r4_t15,2,3,loso_s6,train
s02_1test_r4_t16,2,2,loso_s6,train
s02_1test_r4_t17,2,4,loso_s6,train
s02_1test_r4_t18,2,3,loso_s6,train
s02_1test_r4_t19,2,4,loso_s6,train
s02_1test_r4_t20,2,3,loso_s6,train
s02_1test_r4_t21,2,4,loso_s6,train
s02_1test_r4_t22,2,2,loso_s6,train
s02_1test_r4_t23,2,2,loso_s6,train
s02_1test_r4_t24,2,4,loso_s6,train
s02_1test_r4_t25,2,1,loso_s6,train
s02_1test_r4_t26,2,2,loso_s6,train
s02_1test_r4_t27,2,2,loso_s6,train
s02_1test_r4_t28,2,2,loso_s6,train
s02_1test_r4_t29,2,3,loso_s6,train
s02_1test_r4_t30,2,4,loso_s6,train
s02_1test_r4_t31,2,1,loso_s6,train
s02_1test_r4_t32,2,4,loso_s6,train
s02_1test_r4_t33,2,1,loso_s6,train
s02_1test_r4_t34,2,3,loso_s6,train
s02_1test_r4_t35,2,1,loso_s6,train
s02_1test_r4_t36,2,4,loso_s6,train
s02_1test_r4_t37,2,1,loso_s6,train
s02_1test_r4_t38,2,3,loso_s6,train
s02_1test_r4_t39,2,1,loso_s6,train
s02_1test_r4_t40,2,2,loso_s6,train
s02_1test_r4_t41,2,3,loso_s6,train
s02_1test_r4_t42,2,3,loso_s6,train
s02_1test_r4_t43,2,4,loso_s6,train
s02_1test_r4_t44,2,1,loso_s6,train
s02_1test_r4_t45,2,2,loso_s6,train
s02_1test_r4_t46,2,4,loso_s6,train
s02_1test_r4_t47,2,2,loso_s6,train
s02_1test_r4_t48,2,3,loso_s6,train
s02_1test_r5_t01,2,3,loso_s6,train
s02_1test_r5_t02,2,1,loso_s6,train
s02_1test_r5_t03,2,4,loso_s6,train
s02_1test_r5_t04,2,2,loso_s6,train
s02_1test_r5_t05,2,4,loso_s6,train
s02_1test_r5_t06,2,1,loso_s6,train
s02_1test_r5_t07,2,1,loso_s6,train
s02_1test_r5_t08,2,3,loso_s6,train
s02_1test_r5_t09,2,3,loso_s6,train
s02_1test_r5_t10,2,2,loso_s6,train
s02_1test_r5_t11,2,4,loso_s6,train
s02_1test_r5_t12,2,2,loso_s6,train
s02_1test_r5_t13,2,2,loso_s6,train
s02_1test_r5_t14,2,1,loso_s6,train
s02_1test_r5_t15,2,2,loso_s6,train
s02_1test_r5_t16,2,4,loso_s6,train
s02_1test_r5_t17,2,4,loso_s6,train
s02_1test_r5_t18,2,2,loso_s6,train
s02_1test_r5_t19,2,2,loso_s6,train
s02_1test_r5_t20,2,2,loso_s6,train
s02_1test_r5_t21,2,2,loso_s6,train
s02_1test_r5_t22,2,4,loso_s6,train
s02_1test_r5_t23,2,4,loso_s6,train
s02_1test_r5_t24,2,3,loso_s6,train
s02_1test_r5_t25,2,4,loso_s6,train
s02_1test_r5_t26,2,1,loso_s6,train
s02_1test_r5_t27,2,2,loso_s6,train
s02_1test_r5_t28,2,3,loso_s6,train
s02_1test_r5_t29,2,2,loso_s6,train
s02_1test_r5_t30,2,1,loso_s6,train
s02_1test_r5_t31,2,4,loso_s6,train
s02_1test_r5_t32,2,1,loso_s6,train
s02_1test_r5_t33,2,4,loso_s6,train
s02_1test_r5_t34,2,1,loso_s6,train
s02_1test_r5_t35,2,1,loso_s6,train
s02_1test_r5_t36,2,1,loso_s6,train
s02_1test_r5_t37,2,1,loso_s6,train
s02_1test_r5_t38,2,3,loso_s6,train
s02_1test_r5_t39,2,3,loso_s6,train
s02_1test_r5_t40,2,4,loso_s6,train
s02_1test_r5_t41,2,2,loso_s6,train
s02_1test_r5_t42,2,3,loso_s6,train
s02_1test_r5_t43,2,3,loso_s6,train
s02_1test_r5_t44,2,3,loso_s6,train
s02_1test_r5_t45,2,4,loso_s6,train
s02_1test_r5_t46,2,3,loso_s6,train
s02_1test_r5_t47,2,1,loso_s6,train
s02_1test_r5_t48,2,3,loso_s6,train
s03_0train_r0_t01,3,1,loso_s6,train
s03_0train_r0_t02,3,2,loso_s6,train
s03_0train_r0_t03,3,2,loso_s6,train
s03_0train_r0_t04,3,1,loso_s6,train
s03_0train_r0_t05,3,2,loso_s6,train
s03_0train_r0_t06,3,1,loso_s6,train
s03_0train_r0_t07,3,2,loso_s6,train
s03_0train_r0_t08,3,3,loso_s6,train
s03_0train_r0_t09,3,2,loso_s6,train
s03_0train_r0_t10,3,4,loso_s6,train
s03_0train_r0_t11,3,1,loso_s6,train
s03_0train_r0_t12,3,3,loso_s6,train
