sample_id,subject,session,run,trial,label,event_sample,artifact_flagged
s07_1test_r5_t07,7,1test,5,7,1,12159,False
s07_1test_r5_t10,7,1test,5,10,2,18138,False
s07_1test_r5_t12,7,1test,5,12,2,21939,False
s07_1test_r5_t13,7,1test,5,13,2,23911,False
s07_1test_r5_t14,7,1test,5,14,1,25855,False
s07_1test_r5_t15,7,1test,5,15,2,27822,False
s07_1test_r5_t18,7,1test,5,18,2,34016,False
s07_1test_r5_t19,7,1test,5,19,2,36052,False
s07_1test_r5_t20,7,1test,5,20,2,38118,False
s07_1test_r5_t21,7,1test,5,21,2,40188,False
s07_1test_r5_t26,7,1test,5,26,1,50125,False
s07_1test_r5_t27,7,1test,5,27,2,52229,False
s07_1test_r5_t29,7,1test,5,29,2,56208,False
s07_1test_r5_t30,7,1test,5,30,1,58234,False
s07_1test_r5_t32,7,1test,5,32,1,62412,False
s07_1test_r5_t34,7,1test,5,34,1,66595,False
s07_1test_r5_t35,7,1test,5,35,1,68638,False
s07_1test_r5_t36,7,1test,5,36,1,70702,False
s07_1test_r5_t37,7,1test,5,37,1,72722,False
s07_1test_r5_t41,7,1test,5,41,2,80663,False
s07_1test_r5_t47,7,1test,5,47,1,92698,False
s08_0train_r0_t01,8,0train,0,1,1,250,False
s08_0train_r0_t02,8,0train,0,2,2,2253,False
s08_0train_r0_t03,8,0train,0,3,2,4171,True
s08_0train_r0_t04,8,0train,0,4,1,6123,False
s08_0train_r0_t05,8,0train,0,5,2,8131,True
s08_0train_r0_t06,8,0train,0,6,1,10242,False
s08_0train_r0_t07,8,0train,0,7,2,12159,False
s08_0train_r0_t09,8,0train,0,9,2,16140,False
s08_0train_r0_t11,8,0train,0,11,1,20044,False
s08_0train_r0_t13,8,0train,0,13,2,23911,False
s08_0train_r0_t14,8,0train,0,14,1,25855,False
s08_0train_r0_t20,8,0train,0,20,1,38118,False
s08_0train_r0_t22,8,0train,0,22,2,42268,False
s08_0train_r0_t23,8,0train,0,23,1,44180,False
s08_0train_r0_t24,8,0train,0,24,1,46211,False
s08_0train_r0_t27,8,0train,0,27,1,52229,False
s08_0train_r0_t31,8,0train,0,31,1,60305,False
s08_0train_r0_t32,8,0train,0,32,2,62412,True
s08_0train_r0_t33,8,0train,0,33,1,64504,False
s08_0train_r0_t34,8,0train,0,34,2,66595,False
s08_0train_r0_t35,8,0train,0,35,2,68638,False
s08_0train_r0_t36,8,0train,0,36,1,70702,False
s08_0train_r0_t37,8,0train,0,37,2,72722,False
s08_0train_r0_t39,8,0train,0,39,2,76657,False
s08_0train_r1_t03,8,0train,1,3,2,4171,False
s08_0train_r1_t04,8,0train,1,4,1,6123,False
s08_0train_r1_t05,8,0train,1,5,1,8131,False
s08_0train_r1_t06,8,0train,1,6,2,10242,False
s08_0train_r1_t09,8,0train,1,9,2,16140,False
s08_0train_r1_t11,8,0train,1,11,1,20044,False
s08_0train_r1_t12,8,0train,1,12,1,21939,True
s08_0train_r1_t13,8,0train,1,13,1,23911,False
s08_0train_r1_t15,8,0train,1,15,2,27822,False
s08_0train_r1_t16,8,0train,1,16,2,29942,False
s08_0train_r1_t17,8,0train,1,17,1,31950,True
s08_0train_r1_t18,8,0train,1,18,1,34016,False
s08_0train_r1_t20,8,0train,1,20,1,38118,False
s08_0train_r1_t21,8,0train,1,21,2,40188,False
s08_0train_r1_t25,8,0train,1,25,1,48164,False
s08_0train_r1_t28,8,0train,1,28,2,54233,False
s08_0train_r1_t31,8,0train,1,31,2,60305,False
s08_0train_r1_t32,8,0train,1,32,1,62412,False
s08_0train_r1_t33,8,0train,1,33,2,64504,False
s08_0train_r1_t39,8,0train,1,39,1,76657,False
s08_0train_r1_t41,8,0train,1,41,2,80663,False
s08_0train_r1_t43,8,0train,1,43,2,84631,False
s08_0train_r1_t46,8,0train,1,46,2,90584,False
s08_0train_r1_t48,8,0train,1,48,1,94757,False
s08_0train_r2_t01,8,0train,2,1,1,250,False
s08_0train_r2_t02,8,0train,2,2,1,2253,False
s08_0train_r2_t04,8,0train,2,4,2,6123,False
s08_0train_r2_t05,8,0train,2,5,1,8131,False
s08_0train_r2_t07,8,0train,2,7,1,12159,False
s08_0train_r2_t09,8,0train,2,9,2,16140,False
s08_0train_r2_t11,8,0train,2,11,1,20044,False
s08_0train_r2_t14,8,0train,2,14,1,25855,False
s08_0train_r2_t16,8,0train,2,16,2,29942,False
s08_0train_r2_t21,8,0train,2,21,1,40188,False
s08_0train_r2_t23,8,0train,2,23,2,44180,True
s08_0train_r2_t25,8,0train,2,25,2,48164,False
s08_0train_r2_t26,8,0train,2,26,1,50125,True
s08_0train_r2_t28,8,0train,2,28,2,54233,False
s08_0train_r2_t29,8,0train,2,29,1,56208,False
s08_0train_r2_t32,8,0train,2,32,1,62412,False
s08_0train_r2_t36,8,0train,2,36,2,70702,False
s08_0train_r2_t37,8,0train,2,37,1,72722,True
s08_0train_r2_t38,8,0train,2,38,2,74694,False
s08_0train_r2_t40,8,0train,2,40,2,78582,False
s08_0train_r2_t43,8,0train,2,43,2,84631,False
s08_0train_r2_t44,8,0train,2,44,2,86750,False
s08_0train_r2_t45,8,0train,2,45,2,88656,False
s08_0train_r2_t48,8,0train,2,48,1,94757,False
s08_0train_r3_t01,8,0train,3,1,2,250,False
s08_0train_r3_t03,8,0train,3,3,1,4171,False
s08_0train_r3_t07,8,0train,3,7,1,12159,False
s08_0train_r3_t08,8,0train,3,8,1,14209,False
s08_0train_r3_t10,8,0train,3,10,2,18138,False
s08_0train_r3_t14,8,0train,3,14,2,25855,False
s08_0train_r3_t15,8,0train,3,15,1,27822,False
s08_0train_r3_t17,8,0train,3,17,2,31950,True
s08_0train_r3_t19,8,0train,3,19,1,36052,False
s08_0train_r3_t22,8,0train,3,22,2,42268,False
s08_0train_r3_t25,8,0train,3,25,1,48164,False
s08_0train_r3_t26,8,0train,3,26,2,50125,False
s08_0train_r3_t27,8,0train,3,27,2,52229,False
s08_0train_r3_t30,8,0train,3,30,2,58234,False
s08_0train_r3_t31,8,0train,3,31,1,60305,False
s08_0train_r3_t32,8,0train,3,32,1,62412,False
s08_0train_r3_t34,8,0train,3,34,2,66595,False
s08_0train_r3_t35,8,0train,3,35,1,68638,False
s08_0train_r3_t37,8,0train,3,37,2,72722,False
s08_0train_r3_t38,8,0train,3,38,2,74694,False
s08_0train_r3_t40,8,0train,3,40,1,78582,False
s08_0train_r3_t46,8,0train,3,46,1,90584,False
s08_0train_r3_t47,8,0train,3,47,2,92698,False
s08_0train_r3_t48,8,0train,3,48,1,94757,True
s08_0train_r4_t01,8,0train,4,1,2,250,False
s08_0train_r4_t02,8,0train,4,2,1,2253,False
s08_0train_r4_t03,8,0train,4,3,1,4171,False
s08_0train_r4_t06,8,0train,4,6,2,10242,False
s08_0train_r4_t09,8,0train,4,9,1,16140,False
s08_0train_r4_t11,8,0train,4,11,1,20044,False
s08_0train_r4_t12,8,0train,4,12,1,21939,False
s08_0train_r4_t13,8,0train,4,13,2,23911,False
s08_0train_r4_t16,8,0train,4,16,2,29942,False
s08_0train_r4_t22,8,0train,4,22,2,42268,False
s08_0train_r4_t23,8,0train,4,23,2,44180,False
s08_0train_r4_t25,8,0train,4,25,1,48164,False
s08_0train_r4_t26,8,0train,4,26,2,50125,False
s08_0train_r4_t27,8,0train,4,27,2,52229,False
s08_0train_r4_t28,8,0train,4,28,2,54233,False
s08_0train_r4_t31,8,0train,4,31,1,60305,False
s08_0train_r4_t33,8,0train,4,33,1,64504,True
s08_0train_r4_t35,8,0train,4,35,1,68638,False
s08_0train_r4_t37,8,0train,4,37,1,72722,False
s08_0train_r4_t39,8,0train,4,39,1,76657,False
s08_0train_r4_t40,8,0train,4,40,2,78582,False
s08_0train_r4_t44,8,0train,4,44,1,86750,False
s08_0train_r4_t45,8,0train,4,45,2,88656,False
s08_0train_r4_t47,8,0train,4,47,2,92698,False
s08_0train_r5_t02,8,0train,5,2,1,2253,False
s08_0train_r5_t04,8,0train,5,4,2,6123,False
s08_0train_r5_t06,8,0train,5,6,1,10242,False
s08_0train_r5_t07,8,0train,5,7,1,12159,False
s08_0train_r5_t10,8,0train,5,10,2,18138,True
s08_0train_r5_t12,8,0train,5,12,2,21939,False
s08_0train_r5_t13,8,0train,5,13,2,23911,False
s08_0train_r5_t14,8,0train,5,14,1,25855,False
s08_0train_r5_t15,8,0train,5,15,2,27822,False
s08_0train_r5_t18,8,0train,5,18,2,34016,False
s08_0train_r5_t19,8,0train,5,19,2,36052,False
s08_0train_r5_t20,8,0train,5,20,2,38118,False
s08_0train_r5_t21,8,0train,5,21,2,40188,False
s08_0train_r5_t26,8,0train,5,26,1,50125,False
s08_0train_r5_t27,8,0train,5,27,2,52229,False
s08_0train_r5_t29,8,0train,5,29,2,56208,False
s08_0train_r5_t30,8,0train,5,30,1,58234,False
s08_0train_r5_t32,8,0train,5,32,1,62412,False
s08_0train_r5_t34,8,0train,5,34,1,66595,False
s08_0train_r5_t35,8,0train,5,35,1,68638,False
s08_0train_r5_t36,8,0train,5,36,1,70702,False
s08_0train_r5_t37,8,0train,5,37,1,72722,False
s08_0train_r5_t41,8,0train,5,41,2,80663,False
s08_0train_r5_t47,8,0train,5,47,1,92698,False
s08_1test_r0_t01,8,1test,0,1,1,250,False
s08_1test_r0_t02,8,1test,0,2,2,2253,False
s08_1test_r0_t03,8,1test,0,3,2,4171,False
s08_1test_r0_t04,8,1test,0,4,1,6123,False
s08_1test_r0_t05,8,1test,0,5,2,8131,False
s08_1test_r0_t06,8,1test,0,6,1,10242,False
s08_1test_r0_t07,8,1test,0,7,2,12159,False
s08_1test_r0_t09,8,1test,0,9,2,16140,False
s08_1test_r0_t11,8,1test,0,11,1,20044,False
s08_1test_r0_t13,8,1test,0,13,2,23911,False
s08_1test_r0_t14,8,1test,0,14,1,25855,False
s08_1test_r0_t20,8,1test,0,20,1,38118,True
s08_1test_r0_t22,8,1test,0,22,2,42268,False
s08_1test_r0_t23,8,1test,0,23,1,44180,False
s08_1test_r0_t24,8,1test,0,24,1,46211,False
s08_1test_r0_t27,8,1test,0,27,1,52229,False
s08_1test_r0_t31,8,1test,0,31,1,60305,False
s08_1test_r0_t32,8,1test,0,32,2,62412,False
s08_1test_r0_t33,8,1test,0,33,1,64504,False
s08_1test_r0_t34,8,1test,0,34,2,66595,False
s08_1test_r0_t35,8,1test,0,35,2,68638,False
s08_1test_r0_t36,8,1test,0,36,1,70702,False
s08_1test_r0_t37,8,1test,0,37,2,72722,False
s08_1test_r0_t39,8,1test,0,39,2,76657,False
s08_1test_r1_t03,8,1test,1,3,2,4171,False
s08_1test_r1_t04,8,1test,1,4,1,6123,False
s08_1test_r1_t05,8,1test,1,5,1,8131,False
s08_1test_r1_t06,8,1test,1,6,2,10242,False
s08_1test_r1_t09,8,1test,1,9,2,16140,False
s08_1test_r1_t11,8,1test,1,11,1,20044,False
s08_1test_r1_t12,8,1test,1,12,1,21939,False
s08_1test_r1_t13,8,1test,1,13,1,23911,False
s08_1test_r1_t15,8,1test,1,15,2,27822,False
s08_1test_r1_t16,8,1test,1,16,2,29942,False
s08_1test_r1_t17,8,1test,1,17,1,31950,False
s08_1test_r1_t18,8,1test,1,18,1,34016,False
s08_1test_r1_t20,8,1test,1,20,1,38118,False
s08_1test_r1_t21,8,1test,1,21,2,40188,False
s08_1test_r1_t25,8,1test,1,25,1,48164,False
s08_1test_r1_t28,8,1test,1,28,2,54233,False
s08_1test_r1_t31,8,1test,1,31,2,60305,False
s08_1test_r1_t32,8,1test,1,32,1,62412,False
s08_1test_r1_t33,8,1test,1,33,2,64504,False
s08_1test_r1_t39,8,1test,1,39,1,76657,False
s08_1test_r1_t41,8,1test,1,41,2,80663,False
s08_1test_r1_t43,8,1test,1,43,2,84631,True
s08_1test_r1_t46,8,1test,1,46,2,90584,False
s08_1test_r1_t48,8,1test,1,48,1,94757,False
s08_1test_r2_t01,8,1test,2,1,1,250,False
s08_1test_r2_t02,8,1test,2,2,1,2253,False
s08_1test_r2_t04,8,1test,2,4,2,6123,False
s08_1test_r2_t05,8,1test,2,5,1,8131,False
s08_1test_r2_t07,8,1test,2,7,1,12159,False
s08_1test_r2_t09,8,1test,2,9,2,16140,False
s08_1test_r2_t11,8,1test,2,11,1,20044,False
s08_1test_r2_t14,8,1test,2,14,1,25855,False
s08_1test_r2_t16,8,1test,2,16,2,29942,False
s08_1test_r2_t21,8,1test,2,21,1,40188,False
s08_1test_r2_t23,8,1test,2,23,2,44180,False
s08_1test_r2_t25,8,1test,2,25,2,48164,False
s08_1test_r2_t26,8,1test,2,26,1,50125,False
s08_1test_r2_t28,8,1test,2,28,2,54233,False
s08_1test_r2_t29,8,1test,2,29,1,56208,False
s08_1test_r2_t32,8,1test,2,32,1,62412,False
s08_1test_r2_t36,8,1test,2,36,2,70702,False
s08_1test_r2_t37,8,1test,2,37,1,72722,False
s08_1test_r2_t38,8,1test,2,38,2,74694,False
s08_1test_r2_t40,8,1test,2,40,2,78582,False
s08_1test_r2_t43,8,1test,2,43,2,84631,False
s08_1test_r2_t44,8,1test,2,44,2,86750,False
s08_1test_r2_t45,8,1test,2,45,2,88656,False
s08_1test_r2_t48,8,1test,2,48,1,94757,False
s08_1test_r3_t01,8,1test,3,1,2,250,False
s08_1test_r3_t03,8,1test,3,3,1,4171,False
s08_1test_r3_t07,8,1test,3,7,1,12159,True
s08_1test_r3_t08,8,1test,3,8,1,14209,False
s08_1test_r3_t10,8,1test,3,10,2,18138,False
s08_1test_r3_t14,8,1test,3,14,2,25855,False
s08_1test_r3_t15,8,1test,3,15,1,27822,False
s08_1test_r3_t17,8,1test,3,17,2,31950,False
s08_1test_r3_t19,8,1test,3,19,1,36052,False
s08_1test_r3_t22,8,1test,3,22,2,42268,False
s08_1test_r3_t25,8,1test,3,25,1,48164,False
s08_1test_r3_t26,8,1test,3,26,2,50125,False
s08_1test_r3_t27,8,1test,3,27,2,52229,False
s08_1test_r3_t30,8,1test,3,30,2,58234,False
s08_1test_r3_t31,8,1test,3,31,1,60305,True
s08_1test_r3_t32,8,1test,3,32,1,62412,False
s08_1test_r3_t34,8,1test,3,34,2,66595,False
s08_1test_r3_t35,8,1test,3,35,1,68638,False
s08_1test_r3_t37,8,1test,3,37,2,72722,False
s08_1test_r3_t38,8,1test,3,38,2,74694,False
s08_1test_r3_t40,8,1test,3,40,1,78582,False
s08_1test_r3_t46,8,1test,3,46,1,90584,False
s08_1test_r3_t47,8,1test,3,47,2,92698,False
s08_1test_r3_t48,8,1test,3,48,1,94757,False
s08_1test_r4_t01,8,1test,4,1,2,250,False
s08_1test_r4_t02,8,1test,4,2,1,2253,False
s08_1test_r4_t03,8,1test,4,3,1,4171,False
s08_1test_r4_t06,8,1test,4,6,2,10242,False
s08_1test_r4_t09,8,1test,4,9,1,16140,False
s08_1test_r4_t11,8,1test,4,11,1,20044,False
s08_1test_r4_t12,8,1test,4,12,1,21939,False
s08_1test_r4_t13,8,1test,4,13,2,23911,False
s08_1test_r4_t16,8,1test,4,16,2,29942,False
s08_1test_r4_t22,8,1test,4,22,2,42268,False
s08_1test_r4_t23,8,1test,4,23,2,44180,True
s08_1test_r4_t25,8,1test,4,25,1,48164,False
s08_1test_r4_t26,8,1test,4,26,2,50125,False
s08_1test_r4_t27,8,1test,4,27,2,52229,False
s08_1test_r4_t28,8,1test,4,28,2,54233,False
s08_1test_r4_t31,8,1test,4,31,1,60305,False
s08_1test_r4_t33,8,1test,4,33,1,64504,False
s08_1test_r4_t35,8,1test,4,35,1,68638,False
s08_1test_r4_t37,8,1test,4,37,1,72722,False
s08_1test_r4_t39,8,1test,4,39,1,76657,False
s08_1test_r4_t40,8,1test,4,40,2,78582,False
s08_1test_r4_t44,8,1test,4,44,1,86750,False
s08_1test_r4_t45,8,1test,4,45,2,88656,False
s08_1test_r4_t47,8,1test,4,47,2,92698,False
s08_1test_r5_t02,8,1test,5,2,1,2253,True
s08_1test_r5_t04,8,1test,5,4,2,6123,False
s08_1test_r5_t06,8,1test,5,6,1,10242,False
s08_1test_r5_t07,8,1test,5,7,1,12159,True
s08_1test_r5_t10,8,1test,5,10,2,18138,False
s08_1test_r5_t12,8,1test,5,12,2,21939,True
s08_1test_r5_t13,8,1test,5,13,2,23911,False
s08_1test_r5_t14,8,1test,5,14,1,25855,False
s08_1test_r5_t15,8,1test,5,15,2,27822,False
s08_1test_r5_t18,8,1test,5,18,2,34016,False
s08_1test_r5_t19,8,1test,5,19,2,36052,True
s08_1test_r5_t20,8,1test,5,20,2,38118,False
s08_1test_r5_t21,8,1test,5,21,2,40188,False
s08_1test_r5_t26,8,1test,5,26,1,50125,False
s08_1test_r5_t27,8,1test,5,27,2,52229,False
s08_1test_r5_t29,8,1test,5,29,2,56208,False
s08_1test_r5_t30,8,1test,5,30,1,58234,False
s08_1test_r5_t32,8,1test,5,32,1,62412,False
s08_1test_r5_t34,8,1test,5,34,1,66595,False
s08_1test_r5_t35,8,1test,5,35,1,68638,False
s08_1test_r5_t36,8,1test,5,36,1,70702,False
s08_1test_r5_t37,8,1test,5,37,1,72722,True
s08_1test_r5_t41,8,1test,5,41,2,80663,False
s08_1test_r5_t47,8,1test,5,47,1,92698,False
s09_0train_r0_t02,9,0train,0,2,2,2253,False
s09_0train_r0_t03,9,0train,0,3,2,4171,False
s09_0train_r0_t04,9,0train,0,4,1,6123,True
s09_0train_r0_t08,9,0train,0,8,2,14209,False
s09_0train_r0_t10,9,0train,0,10,1,18138,False
s09_0train_r0_t11,9,0train,0,11,1,20044,False
s09_0train_r0_t12,9,0train,0,12,2,21939,False
s09_0train_r0_t15,9,0train,0,15,2,27822,False
s09_0train_r0_t20,9,0train,0,20,1,38118,False
s09_0train_r0_t22,9,0train,0,22,1,42268,True
s09_0train_r0_t25,9,0train,0,25,1,48164,True
s09_0train_r0_t26,9,0train,0,26,1,50125,False
s09_0train_r0_t27,9,0train,0,27,2,52229,False
s09_0train_r0_t28,9,0train,0,28,2,54233,False
s09_0train_r0_t29,9,0train,0,29,1,56208,False
s09_0train_r0_t31,9,0train,0,31,2,60305,False
s09_0train_r0_t34,9,0train,0,34,1,66595,False
s09_0train_r0_t36,9,0train,0,36,1,70702,False
s09_0train_r0_t38,9,0train,0,38,2,74694,False
s09_0train_r0_t41,9,0train,0,41,2,80663,False
s09_0train_r0_t43,9,0train,0,43,2,84631,False
s09_0train_r0_t45,9,0train,0,45,1,88656,True
s09_0train_r0_t46,9,0train,0,46,2,90584,False
s09_0train_r0_t48,9,0train,0,48,1,94757,False
s09_0train_r1_t02,9,0train,1,2,1,2253,False
s09_0train_r1_t03,9,0train,1,3,1,4171,False
s09_0train_r1_t05,9,0train,1,5,1,8131,True
s09_0train_r1_t08,9,0train,1,8,2,14209,True
s09_0train_r1_t10,9,0train,1,10,2,18138,False
s09_0train_r1_t13,9,0train,1,13,1,23911,False
s09_0train_r1_t14,9,0train,1,14,2,25855,True
s09_0train_r1_t16,9,0train,1,16,1,29942,False
s09_0train_r1_t17,9,0train,1,17,1,31950,False
s09_0train_r1_t20,9,0train,1,20,2,38118,False
s09_0train_r1_t21,9,0train,1,21,1,40188,False
s09_0train_r1_t29,9,0train,1,29,1,56208,False
s09_0train_r1_t30,9,0train,1,30,2,58234,False
s09_0train_r1_t31,9,0train,1,31,2,60305,False
s09_0train_r1_t32,9,0train,1,32,2,62412,False
s09_0train_r1_t35,9,0train,1,35,2,68638,False
s09_0train_r1_t37,9,0train,1,37,1,72722,False
s09_0train_r1_t40,9,0train,1,40,2,78582,False
s09_0train_r1_t41,9,0train,1,41,2,80663,False
s09_0train_r1_t42,9,0train,1,42,1,82641,False
s09_0train_r1_t43,9,0train,1,43,2,84631,False
s09_0train_r1_t44,9,0train,1,44,1,86750,True
s09_0train_r1_t45,9,0train,1,45,1,88656,True
s09_0train_r1_t48,9,0train,1,48,2,94757,False
s09_0train_r2_t01,9,0train,2,1,2,250,False
s09_0train_r2_t03,9,0train,2,3,1,4171,False
s09_0train_r2_t05,9,0train,2,5,2,8131,False
s09_0train_r2_t07,9,0train,2,7,1,12159,True
s09_0train_r2_t08,9,0train,2,8,2,14209,False
s09_0train_r2_t11,9,0train,2,11,2,20044,True
s09_0train_r2_t13,9,0train,2,13,2,23911,False
s09_0train_r2_t14,9,0train,2,14,1,25855,False
s09_0train_r2_t15,9,0train,2,15,1,27822,False
s09_0train_r2_t16,9,0train,2,16,2,29942,False
s09_0train_r2_t18,9,0train,2,18,1,34016,False
s09_0train_r2_t20,9,0train,2,20,2,38118,False
s09_0train_r2_t21,9,0train,2,21,1,40188,False
s09_0train_r2_t24,9,0train,2,24,1,46211,True
s09_0train_r2_t25,9,0train,2,25,2,48164,True
s09_0train_r2_t31,9,0train,2,31,1,60305,False
s09_0train_r2_t35,9,0train,2,35,1,68638,False
s09_0train_r2_t37,9,0train,2,37,1,72722,False
s09_0train_r2_t39,9,0train,2,39,1,76657,False
s09_0train_r2_t40,9,0train,2,40,2,78582,True
s09_0train_r2_t42,9,0train,2,42,2,82641,False
s09_0train_r2_t43,9,0train,2,43,1,84631,False
s09_0train_r2_t44,9,0train,2,44,2,86750,True
s09_0train_r2_t45,9,0train,2,45,2,88656,False
s09_0train_r3_t01,9,0train,3,1,1,250,False
s09_0train_r3_t02,9,0train,3,2,1,2253,False
s09_0train_r3_t03,9,0train,3,3,2,4171,False
s09_0train_r3_t05,9,0train,3,5,1,8131,False
s09_0train_r3_t09,9,0train,3,9,1,16140,False
s09_0train_r3_t13,9,0train,3,13,2,23911,False
s09_0train_r3_t14,9,0train,3,14,2,25855,False
s09_0train_r3_t16,9,0train,3,16,1,29942,True
s09_0train_r3_t19,9,0train,3,19,2,36052,False
s09_0train_r3_t21,9,0train,3,21,2,40188,False
s09_0train_r3_t23,9,0train,3,23,1,44180,False
s09_0train_r3_t24,9,0train,3,24,1,46211,False
s09_0train_r3_t25,9,0train,3,25,2,48164,False
s09_0train_r3_t27,9,0train,3,27,1,52229,False
s09_0train_r3_t29,9,0train,3,29,1,56208,False
s09_0train_r3_t33,9,0train,3,33,2,64504,False
s09_0train_r3_t34,9,0train,3,34,2,66595,False
s09_0train_r3_t35,9,0train,3,35,2,68638,False
s09_0train_r3_t37,9,0train,3,37,1,72722,False
s09_0train_r3_t38,9,0train,3,38,2,74694,False
s09_0train_r3_t39,9,0train,3,39,1,76657,True
s09_0train_r3_t44,9,0train,3,44,2,86750,False
s09_0train_r3_t45,9,0train,3,45,2,88656,False
s09_0train_r3_t46,9,0train,3,46,1,90584,False
s09_0train_r4_t02,9,0train,4,2,1,2253,False
s09_0train_r4_t05,9,0train,4,5,2,8131,False
s09_0train_r4_t06,9,0train,4,6,2,10242,False
s09_0train_r4_t09,9,0train,4,9,1,16140,True
s09_0train_r4_t10,9,0train,4,10,1,18138,True
s09_0train_r4_t11,9,0train,4,11,2,20044,True
s09_0train_r4_t12,9,0train,4,12,2,21939,True
s09_0train_r4_t13,9,0train,4,13,1,23911,True
s09_0train_r4_t15,9,0train,4,15,1,27822,True
s09_0train_r4_t16,9,0train,4,16,2,29942,False
s09_0train_r4_t18,9,0train,4,18,1,34016,False
s09_0train_r4_t20,9,0train,4,20,2,38118,False
s09_0train_r4_t21,9,0train,4,21,2,40188,False
s09_0train_r4_t22,9,0train,4,22,2,42268,False
s09_0train_r4_t23,9,0train,4,23,1,44180,False
s09_0train_r4_t24,9,0train,4,24,2,46211,False
s09_0train_r4_t25,9,0train,4,25,2,48164,False
s09_0train_r4_t26,9,0train,4,26,1,50125,False
s09_0train_r4_t30,9,0train,4,30,1,58234,False
s09_0train_r4_t31,9,0train,4,31,1,60305,True
s09_0train_r4_t36,9,0train,4,36,2,70702,False
s09_0train_r4_t40,9,0train,4,40,1,78582,False
s09_0train_r4_t45,9,0train,4,45,1,88656,False
s09_0train_r4_t47,9,0train,4,47,2,92698,False
s09_0train_r5_t01,9,0train,5,1,1,250,False
s09_0train_r5_t02,9,0train,5,2,1,2253,False
s09_0train_r5_t05,9,0train,5,5,1,8131,False
s09_0train_r5_t09,9,0train,5,9,2,16140,True
s09_0train_r5_t10,9,0train,5,10,2,18138,False
s09_0train_r5_t12,9,0train,5,12,2,21939,False
s09_0train_r5_t16,9,0train,5,16,2,29942,False
s09_0train_r5_t17,9,0train,5,17,1,31950,True
s09_0train_r5_t18,9,0train,5,18,2,34016,False
s09_0train_r5_t20,9,0train,5,20,1,38118,False
s09_0train_r5_t22,9,0train,5,22,2,42268,False
s09_0train_r5_t25,9,0train,5,25,1,48164,False
s09_0train_r5_t26,9,0train,5,26,1,50125,True
s09_0train_r5_t27,9,0train,5,27,2,52229,False
s09_0train_r5_t29,9,0train,5,29,1,56208,True
s09_0train_r5_t31,9,0train,5,31,2,60305,False
s09_0train_r5_t32,9,0train,5,32,2,62412,False
s09_0train_r5_t38,9,0train,5,38,1,74694,False
s09_0train_r5_t39,9,0train,5,39,1,76657,False
s09_0train_r5_t40,9,0train,5,40,2,78582,False
s09_0train_r5_t41,9,0train,5,41,1,80663,False
s09_0train_r5_t43,9,0train,5,43,2,84631,False
s09_0train_r5_t46,9,0train,5,46,1,90584,False
s09_0train_r5_t47,9,0train,5,47,2,92698,False
s09_1test_r0_t01,9,1test,0,1,1,250,False
s09_1test_r0_t02,9,1test,0,2,2,2253,False
s09_1test_r0_t03,9,1test,0,3,2,4171,False
s09_1test_r0_t04,9,1test,0,4,1,6123,False
s09_1test_r0_t05,9,1test,0,5,2,8131,False
s09_1test_r0_t06,9,1test,0,6,1,10242,False
s09_1test_r0_t07,9,1test,0,7,2,12159,False
s09_1test_r0_t09,9,1test,0,9,2,16140,False
s09_1test_r0_t11,9,1test,0,11,1,20044,False
s09_1test_r0_t13,9,1test,0,13,2,23911,False
s09_1test_r0_t14,9,1test,0,14,1,25855,False
s09_1test_r0_t20,9,1test,0,20,1,38118,False
s09_1test_r0_t22,9,1test,0,22,2,42268,False
s09_1test_r0_t23,9,1test,0,23,1,44180,False
s09_1test_r0_t24,9,1test,0,24,1,46211,False
s09_1test_r0_t27,9,1test,0,27,1,52229,False
s09_1test_r0_t31,9,1test,0,31,1,60305,False
s09_1test_r0_t32,9,1test,0,32,2,62412,True
s09_1test_r0_t33,9,1test,0,33,1,64504,False
s09_1test_r0_t34,9,1test,0,34,2,66595,False
s09_1test_r0_t35,9,1test,0,35,2,68638,False
s09_1test_r0_t36,9,1test,0,36,1,70702,False
s09_1test_r0_t37,9,1test,0,37,2,72722,False
s09_1test_r0_t39,9,1test,0,39,2,76657,True
s09_1test_r1_t03,9,1test,1,3,2,4171,False
s09_1test_r1_t04,9,1test,1,4,1,6123,False
s09_1test_r1_t05,9,1test,1,5,1,8131,False
s09_1test_r1_t06,9,1test,1,6,2,10242,False
s09_1test_r1_t09,9,1test,1,9,2,16140,False
s09_1test_r1_t11,9,1test,1,11,1,20044,True
s09_1test_r1_t12,9,1test,1,12,1,21939,False
s09_1test_r1_t13,9,1test,1,13,1,23911,False
s09_1test_r1_t15,9,1test,1,15,2,27822,False
s09_1test_r1_t16,9,1test,1,16,2,29942,False
s09_1test_r1_t17,9,1test,1,17,1,31950,False
s09_1test_r1_t18,9,1test,1,18,1,34016,False
s09_1test_r1_t20,9,1test,1,20,1,38118,False
s09_1test_r1_t21,9,1test,1,21,2,40188,False
s09_1test_r1_t25,9,1test,1,25,1,48164,False
s09_1test_r1_t28,9,1test,1,28,2,54233,False
s09_1test_r1_t31,9,1test,1,31,2,60305,False
s09_1test_r1_t32,9,1test,1,32,1,62412,False
s09_1test_r1_t33,9,1test,1,33,2,64504,False
s09_1test_r1_t39,9,1test,1,39,1,76657,False
s09_1test_r1_t41,9,1test,1,41,2,80663,False
s09_1test_r1_t43,9,1test,1,43,2,84631,False
